index	syllables	pieces	method	preview
3356	86	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེ་ལྟ་མོད་ཀྱིས་གལ་ཏེ་རྒྱུ་ལ་འབྲས་བུ་གནས་པར་འདོ
3359	122	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། གལ་ཏེ་རྒྱུ་ལ་འབྲས་བུ་ཡོད་མོད་ཀྱང་འཇིག་རྟེན་རྨོ
3361	49	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། གལ་ཏེ་འཇིག་རྟེན་གྱིས་མ་མཐོང་བ་སྐྱོན་མིན་ཏེ་འཇི
3365	77	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེ་ཡང་གལ་ཏེ་རྒོལ་བ་དག་ན་རེ། ཁྱེད་དབུ་མ་པའི་ལུག
3368	141	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། གང་བཏགས་པའི་དངོས་པོ་ཙམ་དེ་ལ་མ་རེག་པ་སྟེ་མ་བརྟེ
3371	97	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེས་ན་རྨི་ལམ་དུ་བུ་སྐྱེས་ནས་ཤི་བར་རྨིས་ན་སྐྱེས
3376	72	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེ་བས་དེ་ལྟར་རྣམ་པར་དཔྱད་པས་ཆོས་འགའ་ཡང་རྒྱུ་མེ
3379	61	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། རྨོངས་པས་བདེན་པར་གང་བྱས་ཤིང་བཟུང་བ་འདི་ཐམས་ཅད་
3381	43	1	STAGE2_MANUAL	དང་པོ་ལ་བཞི། སྒྱུ་མ་ལྟར་འགྲོ་འོང་གནས་པ་མེད་པར་བསྟན། གཟུགས་བར
3384	81	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེ་ཡང་སྒྱུ་མའི་སྔགས་སོགས་ཀྱིས་སྤྲུལ་པའི་སྒྱུ་མ
3387	79	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། དེས་ན་དངོས་པོ་གང་ཞིག་མེ་ལོང་དང་གཟུགས་ཉེ་བ་ན་གཟ
3394	46	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། གལ་ཏེ་དངོས་པོ་མེད་པའི་གནས་སྐབས་ཉིད་ཕྱིས་དངོས་པ
3395	41	1	STAGE2_MANUAL	དེ་མི་འགྱུར་ཡང་གནས་སྐབས་གཞན་ཞིག་དངོས་པོར་འགྱུར་རོ་ཞེ་ན། དངོས
3397	69	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེས་ན་དངོས་པོ་ཡོད་མེད་དང་དེའི་གནས་སྐབས་དང་དེ་ལ
3399	43	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། གཞི་གཅིག་ལ་བལྟོས་ཏེ་དངོས་པོ་སྐྱེ་བར་མ་གྱུར་པ་ད
3401	52	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེས་ན་དངོས་པོ་ནི་སྔར་ཡོད་པ་ལས་ཕྱིས་མེད་པར་འགྱུ
3405	70	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། དེ་ལྟར་སྐྱེ་བ་མེད་པས་འགག་པ་དང༌། གནས་པ་ཡང་ཡོད་པ
3408	62	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། དེས་ན་ཇི་ལྟར་རྨི་ལམ་གྱི་ཆུ་དང་སྐམ་ས་ལྟར་འཁོར་བ
3409	52	1	STAGE2_MANUAL	ལྔ་པ་སྟོང་ཉིད་བསྒོམས་པའི་འབྲས་བུ་ལ་གསུམ། ཉོན་མོངས་ཀྱིས་མི་འཕ
3414	182	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། དེ་ཡང་ཀུན་རྫོབ་བྱང་ཆུབ་ཀྱི་སེམས་མྱུ་གུ་ལྟ་བུ་ག
3417	75	1	STAGE2_MANUAL	བྱིས་པ་རྣམས་གང་ལ་ཞེན་པའི་ཡུལ་དེ་དག་ལ་མཁས་པ་རྣམས་ཇི་སྙམ་དུ་ཡང
3420	76	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། ཡང་དག་པ་དེ་ཁོ་ན་ཉིད་དུ་སོ་སོར་རྟོག་པའི་ཤེས་རབ་
3422	67	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེ་ལྟར་ཚུལ་བཞིན་དཔྱད་པ་ན་སྔར་མ་རྟོགས་པའི་དུས་བ
3425	135	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེའི་ཚེ་འབྱུང་འགྱུར་མ་འོངས་པ་དེ་གང་ཞིག་ཡིན་ལ། 
3426	130	1	STAGE2_MANUAL	འོ་ན་འཁོར་བའི་རྒྱུ་ནི་སྲེད་པ་ཡིན་ལ་སྟོང་ཉིད་བསྒོམས་པས་སྲེད་པ
3427	70	1	STAGE2_MANUAL	གཉིས་པ་མ་རྟོགས་པ་ལ་སྙིང་རྗེ་སྐྱེ་བས་ཞི་བར་མི་ལྟུང་བ་ལ་དྲུག ས
3431	129	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེ་ལྟ་མོད་ཀྱི་དེ་ལྟར་མ་རྟོགས་པའི་སེམས་ཅན་ལ་སྙི
3432	421	1	STAGE2_MANUAL	དེ་ལྟ་མོད་ཀྱིས་མ་རྒན་སྨྱོན་པ་ལྟ་བུ་ཅི་བྱ་མཚང་བརླག་པ་འདི་རྣམས
3433	77	1	STAGE2_MANUAL	དེ་བཞིན་དུ་སྤོང་བ་བདུན་ག་ལ་འདི་ལྟ་བུར་ཤེས་པར་བྱ་སྟེ་ཚེ་འདིའི
3434	159	1	STAGE2_MANUAL	དེ་བཞིན་དུ་སྐྱེ་བ་གཏན་གྱི་ཕ་མ་ཐམས་ཅད་འཁོར་བའི་སྡུག་བསྔལ་དར་ད
3437	149	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། ཡང་རིང་སྲེལ་ཅན་གྱི་མཆོད་རྟེན་ལ་ཕྱག་གཅིག་བྱས་པས
3442	64	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། དེས་ན་འཁོར་བ་འདི་ནི་གང་ལ་ཡང་ཡིད་བརྟན་པར་མི་ནུས
3443	79	1	STAGE2_MANUAL	གང་དུ་སྐྱེས་པ་དེར་ཡང་བདེ་བ་ལ་ཆགས་ཤིང་སྡུག་བསྔལ་ལ་སྡང་བར་བྱེད
3444	78	1	STAGE2_MANUAL	དེར་ཡང་དཔེ་མེད་མི་བཟད་པའི།། སྡུག་བསྔལ་རྒྱ་མཚོ་མཐའ་ལས་འདས། ཞེ
3448	86	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། བདེ་འགྲོ་མཐོ་རིས་པ་རྣམས་ཀྱང་གཉེན་པོའི་སྟོབས་ཆུ
3452	156	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། གལ་ཏེ་ཆོས་ལ་འཇུག་པ་ལན་རེ་རྙེད་སྲིད་ཀྱང་ཚེ་རབས་
3461	141	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེ་ལྟར་སྡུག་བསྔལ་འབའ་ཞིག་གིས་ཐོག་མ་མེད་པ་ནས་སྐ
3469	166	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེ་ལྟར་ཤེས་རབ་དྲི་མ་མེད་པས་གླང་པོ་ཆེ་ས་སྲུང་གི
3474	192	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། ཤེས་རབ་དྲི་མ་མེད་པ་ཡེ་ཤེས་ཀྱི་ཚོགས་ལས་མི་གཡོ་བ
3476	44	1	STAGE2_MANUAL	CH-10 དེ་ལྟར་བརྩམས་པའི་དགེ་བ་ལེགས་པའི་ཚོགས་ཉིད་དུ་བསྔོ་བར་འབ
3483	188	1	STAGE2_MANUAL	བྱང་ཆུབ་སྤྱོད་ལ་འཇུག་པར་ཤོག། ཅེས་གསུངས་ཏེ། དེ་ཡང་སློབ་དཔོན་ཉ
3486	55	1	STAGE2_MANUAL	བདེ་དགའ་རྒྱ་མཚོ་འཐོབ་པར་ཤོག། ཅེས་གསུངས་ཏེ། བྱེ་བྲག་ཏུ་ལུས་སེ
3489	62	1	STAGE2_MANUAL	བདེ་བ་རྒྱུན་མི་འཆད་པར་ཤོག། ཅེས་གསུངས་ཏེ། དེ་དག་གི་དགའ་བདེ་དེ
3490	132	1	STAGE2_MANUAL	གཉིས་པ་ངན་སོང་གསུམ་གྱི་སྡུག་བསྔལ་ཞི་བར་བསྔོ་བ་ལ་བཅུ་བཞི། འཇི
3507	58	1	STAGE2_MANUAL	བརྒྱད་པ་སློབ་དཔོན་ཉིད་ཀྱི་དགེ་བའི་མཐུས་སྡུག་བསྔལ་ཞི་བར་བསྔོ་
3508	80	1	STAGE2_MANUAL	དགུ་པ་ཕྱག་ན་རྡོ་རྗེའི་མཐུས་སྡུག་བསྔལ་ཞི་བར་བསྔོ་བ་ནི། ཅི་ཕྱི
3512	127	1	STAGE2_MANUAL	བཅུ་གཅིག་པ་འཇམ་དབྱངས་ཀྱི་མཐུས་སྡུག་བསྔལ་ཞི་བར་བསྔོ་བ་ནི། གྲོ
3515	157	1	STAGE2_MANUAL	སེམས་ཅན་དམྱལ་བ་དེ་དག་མངོན་པར་དགའ་གྱུར་ཅིག། ཅེས་གསུངས་ཏེ། གཞན
3516	61	1	STAGE2_MANUAL	ཞེས་གསོལ་ཞིང་གཤིན་རྗེའི་རྒྱལ་པོས་བལྟས་ན་སྤྱན་རས་གཟིགས་བཞུགས་
3518	98	1	STAGE2_MANUAL	ཞེས་དེའི་མདུན་ན་རྒྱུག་པ་དང་དེས་ཕྱག་ཞབས་ཀྱི་སོར་མོ་བཅུ་ལས་ཆུ་
3523	107	1	STAGE2_MANUAL	ཡི་དྭགས་རྣམས་ནི་ཚིམ་བྱས་ཤིང༌།། ཁྲུས་བྱས་རྟག་ཏུ་བསིལ་བར་ཤོག། 
3525	63	1	STAGE2_MANUAL	དང་པོ་ནི། ལོང་བ་རྣམས་ཀྱིས་མིག་མཐོང་ཞིང༌།། འོན་པས་རྟག་ཏུ་སྒྲ་
3526	80	1	STAGE2_MANUAL	ལྷ་མོ་སྒྱུ་འཕྲུལ་བཞིན་དུ་ནི།། སྦྲུམ་མའང་གནོད་མེད་བཙའ་བར་ཤོག།
3536	52	1	STAGE2_MANUAL	ཕན་ཚུན་སེམས་ནི་མཉེན་གྱུར་ཅིག། ཅེས་གསུངས་ཏེ། ཚིག་རྐང་དང་པོས་མ
3543	142	1	STAGE2_MANUAL	མི་ངལ་བདེ་བླག་འདོང་བར་ཤོག། ཅེས་གསུངས་ཏེ། དང་པོས་དེ་ཐམས་ཅད་ལམ
3545	69	1	STAGE2_MANUAL	ལྷ་དག་སྲུང་བར་བྱེད་པ་ཤོག། ཅེས་གསུངས་ཏེ། དབུལ་པོ་སོགས་སློང་བའ
3550	50	1	STAGE2_MANUAL	རང་དབང་དུ་ནི་སྤྱོད་པར་ཤོག། ཅེས་གསུངས་ཏེ། བྱང་ཆུབ་སེམས་དཔའ་ནམ
3553	105	1	STAGE2_MANUAL	དེ་དག་སྐྱེས་པ་ཉིད་གྱུར་ཅིག། ཅེས་གསུངས་ཏེ། བུད་མེད་རྣམས་སྐྱེས
3554	98	1	STAGE2_MANUAL	མ་རབས་རྣམས་ནི་མཐོ་ཐོབ་ཅིང༌།། ང་རྒྱལ་དག་ཀྱང་བཅོམ་པར་ཤོག། ཅེས་
3558	62	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། ཚིགས་བཅད་གསུམ་གྱིས་ཐམས་ཅད་དགེ་སྡིག་གི་བླང་དོར་
3560	85	1	STAGE2_MANUAL	ཕྱོགས་རྣམས་ཐམས་ཅད་གང་བར་ཤོག། ཅེས་གསུངས་ཏེ། དེ་ནས། དཔག་བསམ་ཤི
3563	50	1	STAGE2_MANUAL	རང་བཞིན་འཇམ་པོར་གནས་གྱུར་ཅིག། ཅེས་གསུངས་ཏེ། ས་ཕལ་པ་དང་མཐོ་དམ
3564	45	1	STAGE2_MANUAL	འཁོར་གྱི་དཀྱིལ་འཁོར་ཡོད་དགུར་ཡང༌།། བྱང་ཆུབ་སེམས་དཔའ་མང་པོ་དག
3566	64	1	STAGE2_MANUAL	རྒྱུན་མི་འཆད་པར་ཐོས་པར་ཤོག། ཅེས་གསུངས་ཏེ། ནམ་མཁས་ཀླས་པའི་ཞིང
3570	70	1	STAGE2_MANUAL	ལྷ་ཡང་དུས་སུ་ཆར་འབེབས་ཤིང༌།། ལོ་ཏོག་ཕུན་སུམ་ཚོགས་པར་ཤོག། ཅེས
3571	63	1	STAGE2_MANUAL	སྨན་རྣམས་མཐུ་དང་ལྡན་པ་དང༌།། གསང་སྔགས་བཟླས་བརྗོད་འགྲུབ་པར་ཤོག
3572	85	1	STAGE2_MANUAL	མཁའ་འགྲོ་སྲིན་པོ་ལ་སོགས་པ།། སྙིང་རྗེའི་སེམས་དང་ལྡན་གྱུར་ཅིག།
3579	46	1	STAGE2_MANUAL	དགེ་འདུན་དོན་ཡང་འགྲུབ་པར་ཤོག། ཅེས་གསུངས་ཏེ། དེ་ནི་དགེ་འདུན་ག
3580	76	1	STAGE2_MANUAL	མདོར་ན་ཆོས་འདི་པའི་ཐེག་པ་ཆེ་ཆུང་གི་གཙུག་ལག་ཁང་དང༌། གཙུག་ལག་ཁ
3581	139	1	STAGE2_MANUAL	དེ་ཐམས་ཅད་དུ་དགེ་འདུན་རྣམས་མཐུན་པ་དང་མི་ཕྱེད་པ་འོ་མ་དང་འོ་མ་
3583	181	1	STAGE2_MANUAL	བསླབ་པ་འདོད་པའི་དགེ་སློང་དག། དབེན་པ་དག་ཀྱང་འཐོབ་པར་ཤོག། གཡེང
3584	55	1	STAGE2_MANUAL	དེ་ལྟར་བསླབ་པ་གསུམ་འདོད་པའི་དགེ་སློང་རྣམས་ཀྱི་བསླབ་པ་དག་པའི་
3585	78	1	STAGE2_MANUAL	གཡེང་བ་སྤོང་བའི་ཚིག་གིས་ནི་དབེན་པ་དེ་གཉིས་གསལ་བར་བྱེད་པ་སྟེ།
3586	108	1	STAGE2_MANUAL	དགེ་སློང་མ་རྣམས་རྙེད་ལྡན་ཞིང༌།། འཐབ་དང་གནོད་པ་སྤོང་བར་ཤོག། ཅ
3588	49	1	STAGE2_MANUAL	བུད་མེད་ནི་རང་བཞིན་གྱིས་འཐབ་ཀྲོལ་ལ་དགའ་ཞིང་ཟས་ལ་གདུ་བའི་ཕྱིར
3591	133	1	STAGE2_MANUAL	བདེ་འགྲོ་དག་ཀྱང་ཐོབ་གྱུར་ནས།། དེར་ཡང་བརྟུལ་ཞུགས་མི་ཉམས་ཤོག། 
3592	66	1	STAGE2_MANUAL	འདི་ལ་སྐྱེ་བ་སྔ་མ་ཇི་སྲིད་འཚོའི་བར་ཁས་བླངས་པའི་དུས་ཀྱི་ཆ་ཕྱོ
3593	400	1	STAGE2_MANUAL	གལ་ཏེ་ཕྱི་མར་བརྟུལ་ཞུགས་མ་ཉམས་པར་ཡོད་ན་སྔ་མའི་སྡོམ་པ་ཇི་སྲིད
3594	94	1	STAGE2_MANUAL	རྒྱུད་ནི་ཡོངས་སུ་དག་པ་དང༌།། ཕྱོགས་རྣམས་ཀུན་ཏུ་གྲགས་པར་ཤོག། ཅ
3595	77	1	STAGE2_MANUAL	ཞེས་གསུངས་པ་ལྟར། ཡོན་ཏན་ཤེས་སམ་མི་ཤེས་ཀྱང་རུང་སྟེ་སྐྱེ་བོ་རང
3597	138	1	STAGE2_MANUAL	དེ་དག་སངས་རྒྱས་མྱུར་འགྲུབ་ཤོག། ཅེས་གསུངས་ཏེ། དེ་ལ་མཁས་པ་ཡང་ད
3601	69	1	STAGE2_MANUAL	དེ་ནས་རྒྱལ་བ་དང་རྒྱལ་སྲས་རྣམས་ཀྱི་བཞེད་པ་རྫོགས་པར་བསྔོས་པ་སྟ
3603	141	1	STAGE2_MANUAL	དེ་བཞིན་རང་སངས་རྒྱས་རྣམས་དང༌།། ཉན་ཐོས་རྣམས་ཀྱང་བདེ་གྱུར་ཅིག།
